UIElement(text='', content_description='', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), bbox_pixels=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.view.View', bbox=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), bbox_pixels=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.view.View', bbox=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), bbox_pixels=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.view.View', bbox=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), bbox_pixels=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.view.View', bbox=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), bbox_pixels=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.view.View', bbox=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), bbox_pixels=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.view.View', bbox=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), bbox_pixels=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.view.View', bbox=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), bbox_pixels=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.view.View', bbox=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), bbox_pixels=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.view.View', bbox=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), bbox_pixels=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.view.View', bbox=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), bbox_pixels=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), bbox_pixels=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.widget.LinearLayout', bbox=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), bbox_pixels=BoundingBox(x_min=0, x_max=1080, y_min=0, y_max=2274), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.widget.LinearLayout', bbox=BoundingBox(x_min=0, x_max=1080, y_min=1885, y_max=2274), bbox_pixels=BoundingBox(x_min=0, x_max=1080, y_min=1885, y_max=2274), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.widget.RelativeLayout', bbox=BoundingBox(x_min=0, x_max=1080, y_min=1885, y_max=2248), bbox_pixels=BoundingBox(x_min=0, x_max=1080, y_min=1885, y_max=2248), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/a7')
UIElement(text='', content_description='', class_name='android.widget.RelativeLayout', bbox=BoundingBox(x_min=0, x_max=1080, y_min=2054, y_max=2193), bbox_pixels=BoundingBox(x_min=0, x_max=1080, y_min=2054, y_max=2193), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/xy2')
UIElement(text='', content_description='', class_name='android.widget.RelativeLayout', bbox=BoundingBox(x_min=39, x_max=1041, y_min=2054, y_max=2193), bbox_pixels=BoundingBox(x_min=39, x_max=1041, y_min=2054, y_max=2193), hint_text=None, is_checked=False, is_checkable=False, is_clickable=True, is_editable=None, is_enabled=True, is_focused=False, is_focusable=True, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/xb5')
UIElement(text='', content_description='', class_name='android.widget.RelativeLayout', bbox=BoundingBox(x_min=60, x_max=1009, y_min=2054, y_max=2130), bbox_pixels=BoundingBox(x_min=60, x_max=1009, y_min=2054, y_max=2130), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/xb6')
UIElement(text='', content_description='', class_name='android.widget.ImageView', bbox=BoundingBox(x_min=60, x_max=123, y_min=2072, y_max=2111), bbox_pixels=BoundingBox(x_min=60, x_max=123, y_min=2072, y_max=2111), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/xba')
UIElement(text='会员歌曲限时免费试听', content_description='', class_name='android.widget.TextView', bbox=BoundingBox(x_min=136, x_max=732, y_min=2054, y_max=2130), bbox_pixels=BoundingBox(x_min=136, x_max=732, y_min=2054, y_max=2130), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=True, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/xbd')
UIElement(text='', content_description='', class_name='android.widget.LinearLayout', bbox=BoundingBox(x_min=758, x_max=1009, y_min=2054, y_max=2130), bbox_pixels=BoundingBox(x_min=758, x_max=1009, y_min=2054, y_max=2130), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/xbe')
UIElement(text='￥1.88开会员畅听', content_description='', class_name='android.widget.TextView', bbox=BoundingBox(x_min=758, x_max=988, y_min=2075, y_max=2109), bbox_pixels=BoundingBox(x_min=758, x_max=988, y_min=2075, y_max=2109), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=True, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/xbf')
UIElement(text='', content_description='', class_name='android.widget.ImageView', bbox=BoundingBox(x_min=991, x_max=1009, y_min=2083, y_max=2101), bbox_pixels=BoundingBox(x_min=991, x_max=1009, y_min=2083, y_max=2101), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/t7w')
UIElement(text='', content_description='', class_name='android.view.View', bbox=BoundingBox(x_min=0, x_max=1080, y_min=2130, y_max=2248), bbox_pixels=BoundingBox(x_min=0, x_max=1080, y_min=2130, y_max=2248), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/xy7')
UIElement(text='', content_description='唯一-告五人 ', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=39, x_max=165, y_min=2122, y_max=2248), bbox_pixels=BoundingBox(x_min=39, x_max=165, y_min=2122, y_max=2248), hint_text=None, is_checked=False, is_checkable=False, is_clickable=True, is_editable=None, is_enabled=True, is_focused=False, is_focusable=True, is_long_clickable=True, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/xy8')
UIElement(text='', content_description='', class_name='android.widget.RelativeLayout', bbox=BoundingBox(x_min=39, x_max=165, y_min=2122, y_max=2244), bbox_pixels=BoundingBox(x_min=39, x_max=165, y_min=2122, y_max=2244), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.widget.ImageView', bbox=BoundingBox(x_min=39, x_max=165, y_min=2122, y_max=2242), bbox_pixels=BoundingBox(x_min=39, x_max=165, y_min=2122, y_max=2242), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/gkf')
UIElement(text='', content_description='', class_name='android.widget.ImageView', bbox=BoundingBox(x_min=91, x_max=165, y_min=2135, y_max=2229), bbox_pixels=BoundingBox(x_min=91, x_max=165, y_min=2135, y_max=2229), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=39, x_max=1041, y_min=2130, y_max=2248), bbox_pixels=BoundingBox(x_min=39, x_max=1041, y_min=2130, y_max=2248), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/c7x')
UIElement(text='', content_description='', class_name='android.widget.RelativeLayout', bbox=BoundingBox(x_min=39, x_max=1041, y_min=2130, y_max=2248), bbox_pixels=BoundingBox(x_min=39, x_max=1041, y_min=2130, y_max=2248), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/do')
UIElement(text='', content_description='', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=39, x_max=1041, y_min=2130, y_max=2248), bbox_pixels=BoundingBox(x_min=39, x_max=1041, y_min=2130, y_max=2248), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.widget.ImageView', bbox=BoundingBox(x_min=39, x_max=1041, y_min=2130, y_max=2248), bbox_pixels=BoundingBox(x_min=39, x_max=1041, y_min=2130, y_max=2248), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='')
UIElement(text='', content_description='', class_name='android.widget.RelativeLayout', bbox=BoundingBox(x_min=39, x_max=1041, y_min=2130, y_max=2248), bbox_pixels=BoundingBox(x_min=39, x_max=1041, y_min=2130, y_max=2248), hint_text=None, is_checked=False, is_checkable=False, is_clickable=True, is_editable=None, is_enabled=True, is_focused=False, is_focusable=True, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/c84')
UIElement(text='', content_description='', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=207, x_max=802, y_min=2130, y_max=2248), bbox_pixels=BoundingBox(x_min=207, x_max=802, y_min=2130, y_max=2248), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/c8_')
UIElement(text='', content_description='', class_name='android.view.ViewGroup', bbox=BoundingBox(x_min=207, x_max=802, y_min=2130, y_max=2248), bbox_pixels=BoundingBox(x_min=207, x_max=802, y_min=2130, y_max=2248), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=True, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/gq1')
UIElement(text='', content_description='', class_name='android.widget.RelativeLayout', bbox=BoundingBox(x_min=207, x_max=802, y_min=2130, y_max=2248), bbox_pixels=BoundingBox(x_min=207, x_max=802, y_min=2130, y_max=2248), hint_text=None, is_checked=False, is_checkable=False, is_clickable=True, is_editable=None, is_enabled=True, is_focused=False, is_focusable=True, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/a7xj')
UIElement(text='', content_description='', class_name='android.widget.LinearLayout', bbox=BoundingBox(x_min=218, x_max=292, y_min=2148, y_max=2191), bbox_pixels=BoundingBox(x_min=218, x_max=292, y_min=2148, y_max=2191), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/x97')
UIElement(text='', content_description='', class_name='android.widget.HorizontalScrollView', bbox=BoundingBox(x_min=218, x_max=292, y_min=2148, y_max=2191), bbox_pixels=BoundingBox(x_min=218, x_max=292, y_min=2148, y_max=2191), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=True, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/c8a')
UIElement(text='', content_description='', class_name='android.widget.LinearLayout', bbox=BoundingBox(x_min=218, x_max=292, y_min=2148, y_max=2191), bbox_pixels=BoundingBox(x_min=218, x_max=292, y_min=2148, y_max=2191), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='')
UIElement(text='唯一', content_description='', class_name='android.widget.TextView', bbox=BoundingBox(x_min=218, x_max=292, y_min=2148, y_max=2191), bbox_pixels=BoundingBox(x_min=218, x_max=292, y_min=2148, y_max=2191), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/bxc')
UIElement(text='', content_description='', class_name='android.widget.RelativeLayout', bbox=BoundingBox(x_min=218, x_max=312, y_min=2196, y_max=2230), bbox_pixels=BoundingBox(x_min=218, x_max=312, y_min=2196, y_max=2230), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/a7xm')
UIElement(text='', content_description='', class_name='android.widget.HorizontalScrollView', bbox=BoundingBox(x_min=218, x_max=312, y_min=2196, y_max=2230), bbox_pixels=BoundingBox(x_min=218, x_max=312, y_min=2196, y_max=2230), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=True, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/c8c')
UIElement(text='', content_description='', class_name='android.widget.LinearLayout', bbox=BoundingBox(x_min=218, x_max=312, y_min=2196, y_max=2230), bbox_pixels=BoundingBox(x_min=218, x_max=312, y_min=2196, y_max=2230), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='')
UIElement(text='告五人 ', content_description='', class_name='android.widget.TextView', bbox=BoundingBox(x_min=218, x_max=312, y_min=2196, y_max=2230), bbox_pixels=BoundingBox(x_min=218, x_max=312, y_min=2196, y_max=2230), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/bxc')
UIElement(text='', content_description='', class_name='android.widget.LinearLayout', bbox=BoundingBox(x_min=802, x_max=1041, y_min=2130, y_max=2248), bbox_pixels=BoundingBox(x_min=802, x_max=1041, y_min=2130, y_max=2248), hint_text=None, is_checked=False, is_checkable=False, is_clickable=True, is_editable=None, is_enabled=True, is_focused=False, is_focusable=True, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/c85')
UIElement(text='', content_description='播放', class_name='android.widget.FrameLayout', bbox=BoundingBox(x_min=802, x_max=911, y_min=2130, y_max=2248), bbox_pixels=BoundingBox(x_min=802, x_max=911, y_min=2130, y_max=2248), hint_text=None, is_checked=False, is_checkable=False, is_clickable=True, is_editable=None, is_enabled=True, is_focused=False, is_focusable=True, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='com.kugou.android:id/c86')
UIElement(text='', content_description='', class_name='android.widget.ImageView', bbox=BoundingBox(x_min=826, x_max=891, y_min=2156, y_max=2222), bbox_pixels=BoundingBox(x_min=826, x_max=891, y_min=2156, y_max=2222), hint_text=None, is_checked=False, is_checkable=False, is_clickable=False, is_editable=None, is_enabled=True, is_focused=False, is_focusable=False, is_long_clickable=False, is_scrollable=False, is_selected=False, is_visible=True, package_name='com.kugou.android', resource_name=None, tooltip=None, resource_id='')
